2078,0.00000839,21,testCase2b,greedy
2079,0.00000554,22,testCase2b,greedy
2080,0.0000052,18,testCase2b,greedy
2081,0.00000835,19,testCase2b,greedy
2082,0.00000747,20,testCase2b,greedy
2083,0.00001041,21,testCase2b,greedy
2084,0.00000941,22,testCase2b,greedy
2085,0.00000504,23,testCase2b,greedy
2086,0.00000733,19,testCase2b,greedy
2087,0.00000863,18,testCase2b,greedy
2088,0.00000898,19,testCase2b,greedy
2089,0.00000872,20,testCase2b,greedy
2090,0.00000863,21,testCase2b,greedy
2091,0.00000809,22,testCase2b,greedy
2092,0.00000887,23,testCase2b,greedy
2093,0.0000087,19,testCase2b,greedy
2094,0.0000088,20,testCase2b,greedy
2095,0.00000909,21,testCase2b,greedy
2096,0.00000676,22,testCase2b,greedy
2097,0.000005,23,testCase2b,greedy
2098,0.00000497,17,testCase2b,greedy
2099,0.00000507,18,testCase2b,greedy
2100,0.00000638,14,testCase2b,greedy
2101,0.00000503,15,testCase2b,greedy
2102,0.000007,16,testCase2b,greedy
2103,0.00000548,17,testCase2b,greedy
2104,0.00000505,18,testCase2b,greedy
2105,0.00000523,19,testCase2b,greedy
2106,0.00000503,15,testCase2b,greedy
2107,0.00000516,16,testCase2b,greedy
2108,0.00000519,17,testCase2b,greedy
2109,0.00000515,18,testCase2b,greedy
2110,0.00000515,19,testCase2b,greedy
2111,0.00000524,20,testCase2b,greedy
2112,0.0000053,16,testCase2b,greedy
2113,0.00000599,15,testCase2b,greedy
2114,0.00000543,16,testCase2b,greedy
2115,0.00000799,17,testCase2b,greedy
2116,0.00000803,18,testCase2b,greedy
2117,0.00000624,19,testCase2b,greedy
2118,0.00000694,20,testCase2b,greedy
2119,0.00000651,16,testCase2b,greedy
2120,0.00000547,17,testCase2b,greedy
2121,0.00000502,18,testCase2b,greedy
2122,0.0000064,19,testCase2b,greedy
2123,0.00000862,20,testCase2b,greedy
2124,0.00000948,21,testCase2b,greedy
2125,0.00000856,17,testCase2b,greedy
2126,0.00000872,16,testCase2b,greedy
2127,0.00000876,17,testCase2b,greedy
2128,0.00000527,18,testCase2b,greedy
2129,0.00000508,19,testCase2b,greedy
2130,0.00000502,20,testCase2b,greedy
2131,0.0000052,21,testCase2b,greedy
2132,0.00000503,17,testCase2b,greedy
2133,0.00000522,18,testCase2b,greedy
2134,0.00000528,19,testCase2b,greedy
2135,0.00000756,20,testCase2b,greedy
2136,0.00000877,21,testCase2b,greedy
2137,0.00000912,15,testCase2b,greedy
2138,0.00001103,16,testCase2b,greedy
2139,0.00000775,17,testCase2b,greedy
2140,0.00000765,18,testCase2b,greedy
2141,0.00000601,19,testCase2b,greedy
2142,0.00000868,20,testCase2b,greedy
2143,0.00000795,16,testCase2b,greedy
2144,0.00000511,17,testCase2b,greedy
2145,0.00000554,18,testCase2b,greedy
2146,0.0000056,19,testCase2b,greedy
2147,0.00000889,20,testCase2b,greedy
2148,0.0000089,21,testCase2b,greedy
2149,0.00000857,17,testCase2b,greedy
2150,0.00000776,16,testCase2b,greedy
2151,0.00000853,17,testCase2b,greedy
2152,0.00000971,18,testCase2b,greedy
2153,0.00000992,19,testCase2b,greedy
2154,0.00001068,20,testCase2b,greedy
2155,0.00000616,21,testCase2b,greedy
